date,volatility_state,trend_state,participation_state,volume_state,raw_regime,is_canonical,distance,confirmed_regime,days_in_regime,provisional_regime,provisional_days,regime_confirmed
2022-03-04,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,14,,0,False
2022-03-07,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,15,,0,False
2022-03-08,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,16,,0,False
2022-03-09,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,17,,0,False
2022-03-10,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,18,,0,False
2022-03-11,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,19,,0,False
2022-03-14,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,20,,0,False
2022-03-15,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,21,,0,False
2022-03-16,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,22,,0,False
2022-03-17,High Stable,Divergent,Healing,Domestic Absorption,Recovery,False,0.175,Crisis,23,Recovery,1,False
2022-03-21,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,24,,0,False
2022-03-22,High Stable,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,25,,0,False
2022-03-23,High Stable,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,26,,0,False
2022-03-24,High Stable,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,27,,0,False
2022-03-25,High Stable,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,28,,0,False
2022-03-28,High Stable,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,29,,0,False
2022-03-29,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,30,,0,False
2022-03-30,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,31,,0,False
2022-03-31,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,32,,0,False
2022-04-01,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,33,,0,False
2022-04-04,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,34,,0,False
2022-04-05,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,35,,0,False
2022-04-06,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,36,,0,False
2022-04-07,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,37,,0,False
2022-04-08,High Chaotic,Divergent,Divergent,Domestic Absorption,Volatile Chop,False,0.175,Crisis,38,Volatile Chop,1,False
2022-04-11,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,39,,0,False
2022-04-12,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,40,,0,False
2022-04-13,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,41,,0,False
2022-04-18,High Chaotic,Divergent,Broad Sell-Off,Domestic Absorption,Crisis,False,0.225,Crisis,42,,0,False
2022-04-19,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,43,,0,False
2022-04-20,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,44,,0,False
2022-04-21,High Chaotic,Divergent,Divergent,Domestic Absorption,Volatile Chop,False,0.175,Crisis,45,Volatile Chop,1,False
2022-04-22,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,46,,0,False
2022-04-25,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Recovery,1,,0,True
2022-04-26,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Recovery,2,,0,False
2022-04-27,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Recovery,3,,0,False
2022-04-28,High Chaotic,Divergent,Healing,Domestic Absorption,Recovery,False,0.175,Recovery,4,,0,False
2022-04-29,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Recovery,5,Crisis,1,False
2022-05-02,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,1,,0,True
2022-05-04,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,2,,0,False
2022-05-05,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,3,,0,False
2022-05-06,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,4,,0,False
2022-05-09,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,5,,0,False
2022-05-10,High Chaotic,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,6,,0,False
2022-05-11,High Decelerating,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.15000000000000002,Crisis,7,,0,False
2022-05-12,High Decelerating,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.15000000000000002,Crisis,8,,0,False
2022-05-13,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,9,,0,False
2022-05-16,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,10,,0,False
2022-05-17,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,11,,0,False
2022-05-18,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,12,,0,False
2022-05-19,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,13,,0,False
2022-05-20,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,14,,0,False
2022-05-23,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,15,,0,False
2022-05-24,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,16,,0,False
2022-05-25,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,17,,0,False
2022-05-26,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,18,,0,False
2022-05-27,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,19,,0,False
2022-05-30,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Crisis,20,Recovery,1,False
2022-05-31,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Crisis,21,Recovery,2,False
2022-06-01,High Stable,Mild Down,Healing,Domestic Absorption,Slow Bleed,False,0.1125,Crisis,22,Slow Bleed,1,False
2022-06-02,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Crisis,23,Recovery,1,False
2022-06-03,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Crisis,24,Recovery,2,False
2022-06-06,High Stable,Mild Down,Healing,Domestic Absorption,Slow Bleed,False,0.1125,Crisis,25,Slow Bleed,1,False
2022-06-07,High Stable,Mild Down,Healing,Domestic Absorption,Slow Bleed,False,0.1125,Crisis,26,Slow Bleed,2,False
2022-06-08,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,27,,0,False
2022-06-09,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,28,,0,False
2022-06-10,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,29,,0,False
2022-06-13,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,30,,0,False
2022-06-14,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,31,,0,False
2022-06-15,Moderate,Strong Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.25,Crisis,32,Slow Bleed,1,False
2022-06-16,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,33,,0,False
2022-06-17,Moderate,Strong Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.25,Crisis,34,Slow Bleed,1,False
2022-06-20,Moderate,Strong Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.25,Crisis,35,Slow Bleed,2,False
2022-06-21,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,36,,0,False
2022-06-22,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,37,,0,False
2022-06-23,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,38,,0,False
2022-06-24,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,39,,0,False
2022-06-27,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,40,,0,False
2022-06-28,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Crisis,41,Volatile Chop,1,False
2022-06-29,High Stable,Strong Down,Narrow,Domestic Absorption,Crisis,False,0.1625,Crisis,42,,0,False
2022-06-30,Moderate,Strong Down,Narrow,Domestic Absorption,Slow Bleed,False,0.1875,Crisis,43,Slow Bleed,1,False
2022-07-01,Moderate,Strong Down,Narrow,Domestic Absorption,Slow Bleed,False,0.1875,Crisis,44,Slow Bleed,2,False
2022-07-04,Moderate,Strong Down,Narrow,Domestic Absorption,Slow Bleed,False,0.1875,Crisis,45,Slow Bleed,3,False
2022-07-05,Moderate,Strong Down,Narrow,Domestic Absorption,Slow Bleed,False,0.1875,Crisis,46,Slow Bleed,4,False
2022-07-06,Moderate,Strong Down,Narrow,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,5,,0,True
2022-07-07,Moderate,Strong Down,Narrow,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,6,,0,False
2022-07-08,Moderate,Strong Down,Narrow,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,7,,0,False
2022-07-11,Moderate,Strong Down,Divergent,Domestic Absorption,Volatile Chop,False,0.1625,Slow Bleed,8,Volatile Chop,1,False
2022-07-12,Moderate,Strong Down,Narrow,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,9,,0,False
2022-07-13,Moderate,Strong Down,Narrow,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,10,,0,False
2022-07-14,Moderate,Strong Down,Divergent,Domestic Absorption,Volatile Chop,False,0.1625,Slow Bleed,11,Volatile Chop,1,False
2022-07-15,Moderate,Strong Down,Divergent,Thin,Volatile Chop,False,0.1125,Slow Bleed,12,Volatile Chop,2,False
2022-07-18,Moderate,Strong Down,Divergent,Thin,Volatile Chop,False,0.1125,Slow Bleed,13,Volatile Chop,3,False
2022-07-19,Moderate,Strong Down,Divergent,Thin,Volatile Chop,False,0.1125,Slow Bleed,14,Volatile Chop,4,False
2022-07-20,Moderate,Strong Down,Divergent,Thin,Volatile Chop,False,0.1125,Volatile Chop,5,,0,True
2022-07-21,Moderate,Mild Down,Divergent,Thin,Volatile Chop,False,0.05,Volatile Chop,6,,0,False
2022-07-22,Moderate,Mild Down,Divergent,Thin,Volatile Chop,False,0.05,Volatile Chop,7,,0,False
2022-07-25,Moderate,Mild Down,Divergent,Thin,Volatile Chop,False,0.05,Volatile Chop,8,,0,False
2022-07-26,Moderate,Mild Down,Divergent,Thin,Volatile Chop,False,0.05,Volatile Chop,9,,0,False
2022-07-27,Moderate,Mild Down,Healing,Thin,Slow Bleed,False,0.1125,Volatile Chop,10,Slow Bleed,1,False
2022-07-28,Moderate,Mild Down,Healing,Thin,Slow Bleed,False,0.1125,Volatile Chop,11,Slow Bleed,2,False
2022-07-29,Moderate,Divergent,Healing,Thin,Compression,False,0.2375,Volatile Chop,12,Compression,1,False
2022-08-01,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Volatile Chop,13,Compression,2,False
2022-08-02,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Volatile Chop,14,Compression,3,False
2022-08-03,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Volatile Chop,15,Compression,4,False
2022-08-04,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,5,,0,True
2022-08-05,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,6,,0,False
2022-08-08,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,7,,0,False
2022-08-10,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,8,,0,False
2022-08-11,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,9,,0,False
2022-08-12,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,10,,0,False
2022-08-16,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,11,,0,False
2022-08-17,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,12,,0,False
2022-08-18,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,13,,0,False
2022-08-19,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,14,,0,False
2022-08-22,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,15,,0,False
2022-08-23,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,16,,0,False
2022-08-24,Low Stable,Divergent,Broad,Thin,Compression,False,0.2375,Compression,17,,0,False
2022-08-25,Low Rising,Divergent,Broad,Thin,Compression,False,0.1875,Compression,18,,0,False
2022-08-26,Low Stable,Divergent,Broad,Thin,Compression,False,0.2375,Compression,19,,0,False
2022-08-29,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,20,,0,False
2022-08-30,Moderate,Flat,Broad,Thin,Compression,False,0.1125,Compression,21,,0,False
2022-09-01,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,22,,0,False
2022-09-02,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,23,,0,False
2022-09-05,Moderate,Divergent,Broad,Thin,Compression,False,0.2375,Compression,24,,0,False
2022-09-06,Moderate,Flat,Broad,Thin,Compression,False,0.1125,Compression,25,,0,False
2022-09-07,Moderate,Flat,Broad,Thin,Compression,False,0.1125,Compression,26,,0,False
2022-09-08,Low Stable,Flat,Broad,Thin,Compression,False,0.1125,Compression,27,,0,False
2022-09-09,Low Stable,Flat,Broad,Thin,Compression,False,0.1125,Compression,28,,0,False
2022-09-12,Low Stable,Flat,Broad,Thin,Compression,False,0.1125,Compression,29,,0,False
2022-09-13,Low Stable,Flat,Broad,Thin,Compression,False,0.1125,Compression,30,,0,False
2022-09-14,Low Rising,Flat,Broad,Thin,Compression,False,0.0625,Compression,31,,0,False
2022-09-15,Low Rising,Divergent,Broad,Thin,Compression,False,0.1875,Compression,32,,0,False
2022-09-16,Low Rising,Divergent,Broad,Thin,Compression,False,0.1875,Compression,33,,0,False
2022-09-19,Low Rising,Divergent,Healing,Thin,Compression,False,0.1875,Compression,34,,0,False
2022-09-20,Low Rising,Divergent,Broad,Thin,Compression,False,0.1875,Compression,35,,0,False
2022-09-21,Low Rising,Divergent,Broad,Thin,Compression,False,0.1875,Compression,36,,0,False
2022-09-22,Low Rising,Divergent,Healing,Thin,Compression,False,0.1875,Compression,37,,0,False
2022-09-23,Low Rising,Divergent,Healing,Thin,Compression,False,0.1875,Compression,38,,0,False
2022-09-26,Low Rising,Mild Down,Healing,Thin,Compression,False,0.125,Compression,39,,0,False
2022-09-27,Low Rising,Mild Down,Healing,Thin,Compression,False,0.125,Compression,40,,0,False
2022-09-28,Low Rising,Mild Down,Healing,Normal,Slow Bleed,False,0.1625,Compression,41,Slow Bleed,1,False
2022-09-29,Low Rising,Mild Down,Healing,Normal,Slow Bleed,False,0.1625,Compression,42,Slow Bleed,2,False
2022-09-30,Low Rising,Mild Down,Healing,Normal,Slow Bleed,False,0.1625,Compression,43,Slow Bleed,3,False
2022-10-03,Low Rising,Mild Down,Healing,Normal,Slow Bleed,False,0.1625,Compression,44,Slow Bleed,4,False
2022-10-04,Moderate,Divergent,Broad,Normal,Quiet Rotation,False,0.25,Compression,45,Quiet Rotation,1,False
2022-10-06,Moderate,Divergent,Broad,Normal,Quiet Rotation,False,0.25,Compression,46,Quiet Rotation,2,False
2022-10-07,Moderate,Divergent,Broad,Normal,Quiet Rotation,False,0.25,Compression,47,Quiet Rotation,3,False
2022-10-10,Moderate,Divergent,Healing,Normal,Recovery,False,0.225,Compression,48,Recovery,1,False
2022-10-11,Moderate,Mild Down,Healing,Normal,Slow Bleed,False,0.1125,Compression,49,Slow Bleed,1,False
2022-10-12,Moderate,Mild Down,Healing,Normal,Slow Bleed,False,0.1125,Compression,50,Slow Bleed,2,False
2022-10-13,Moderate,Mild Down,Healing,Normal,Slow Bleed,False,0.1125,Compression,51,Slow Bleed,3,False
2022-10-14,Moderate,Divergent,Healing,Normal,Recovery,False,0.225,Compression,52,Recovery,1,False
2022-10-17,Moderate,Divergent,Healing,Normal,Recovery,False,0.225,Compression,53,Recovery,2,False
2022-10-18,Moderate,Divergent,Broad,Normal,Quiet Rotation,False,0.25,Compression,54,Quiet Rotation,1,False
2022-10-19,Moderate,Flat,Healing,Normal,Quiet Rotation,False,0.125,Compression,55,Quiet Rotation,2,False
2022-10-20,Moderate,Flat,Broad,Normal,Quiet Rotation,False,0.125,Compression,56,Quiet Rotation,3,False
2022-10-21,Moderate,Divergent,Healing,Normal,Recovery,False,0.225,Compression,57,Recovery,1,False
2022-10-24,Low Stable,Flat,Broad,Thin,Compression,False,0.1125,Compression,58,,0,False
2022-10-25,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Compression,59,Quiet Rotation,1,False
2022-10-27,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Compression,60,Quiet Rotation,2,False
2022-10-28,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Compression,61,Quiet Rotation,3,False
2022-10-31,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Compression,62,Quiet Rotation,4,False
2022-11-01,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,5,,0,True
2022-11-02,Low Stable,Divergent,Broad,Normal,Goldilocks,False,0.225,Quiet Rotation,6,Goldilocks,1,False
2022-11-03,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,7,,0,False
2022-11-04,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,8,,0,False
2022-11-07,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,9,,0,False
2022-11-09,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,10,,0,False
2022-11-10,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,11,,0,False
2022-11-11,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,12,,0,False
2022-11-14,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,13,,0,False
2022-11-15,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,14,,0,False
2022-11-16,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,15,,0,False
2022-11-17,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,16,,0,False
2022-11-18,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,17,,0,False
2022-11-21,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,18,,0,False
2022-11-22,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,19,,0,False
2022-11-23,Low Stable,Flat,Broad,Normal,Quiet Rotation,False,0.125,Quiet Rotation,20,,0,False
2022-11-24,Low Stable,Mild Up,Broad,Normal,Goldilocks,False,0.1,Quiet Rotation,21,Goldilocks,1,False
2022-11-25,Low Stable,Mild Up,Broad,Normal,Goldilocks,False,0.1,Quiet Rotation,22,Goldilocks,2,False
2022-11-28,Low Stable,Mild Up,Broad,Normal,Goldilocks,False,0.1,Quiet Rotation,23,Goldilocks,3,False
2022-11-29,Low Stable,Mild Up,Broad,Normal,Goldilocks,False,0.1,Quiet Rotation,24,Goldilocks,4,False
2022-11-30,Low Stable,Mild Up,Broad,Foreign-Led,Goldilocks,True,0.0,Goldilocks,5,,0,True
2022-12-01,Low Stable,Strong Up,Broad,Foreign-Led,Goldilocks,True,0.0,Goldilocks,6,,0,False
2022-12-02,Low Stable,Unclassified,Broad,Foreign-Led,Goldilocks,False,0.25,Goldilocks,7,,0,False
2022-12-05,Low Stable,Strong Up,Broad,Foreign-Led,Goldilocks,True,0.0,Goldilocks,8,,0,False
2022-12-06,Low Stable,Unclassified,Broad,Foreign-Led,Goldilocks,False,0.25,Goldilocks,9,,0,False
2022-12-07,Low Stable,Mild Up,Broad,Foreign-Led,Goldilocks,True,0.0,Goldilocks,10,,0,False
2022-12-08,Low Stable,Unclassified,Broad,Foreign-Led,Goldilocks,False,0.25,Goldilocks,11,,0,False
2022-12-09,Low Stable,Mild Up,Narrowing,Foreign-Led,Melt-Up,False,0.05,Goldilocks,12,Melt-Up,1,False
2022-12-12,Low Stable,Mild Up,Broad,Foreign-Led,Goldilocks,True,0.0,Goldilocks,13,,0,False
2022-12-13,Low Stable,Flat,Broad,Foreign-Led,Goldilocks,False,0.0625,Goldilocks,14,,0,False
2022-12-14,Low Stable,Flat,Broad,Foreign-Led,Goldilocks,False,0.0625,Goldilocks,15,,0,False
2022-12-15,Low Stable,Flat,Divergent,Foreign-Led,Quiet Rotation,False,0.1,Goldilocks,16,Quiet Rotation,1,False
2022-12-16,Low Stable,Flat,Narrowing,Foreign-Led,Melt-Up,False,0.1125,Goldilocks,17,Melt-Up,1,False
2022-12-19,Low Stable,Mild Up,Divergent,Thin,Quiet Rotation,False,0.0625,Goldilocks,18,Quiet Rotation,1,False
2022-12-20,Low Stable,Mild Up,Divergent,Thin,Quiet Rotation,False,0.0625,Goldilocks,19,Quiet Rotation,2,False
2022-12-21,Low Stable,Flat,Divergent,Thin,Quiet Rotation,True,0.0,Quiet Rotation,1,,0,True
2022-12-22,Low Rising,Mild Up,Narrowing,Thin,Compression,False,0.0625,Quiet Rotation,2,Compression,1,False
2022-12-23,Low Rising,Mild Up,Narrowing,Thin,Compression,False,0.0625,Quiet Rotation,3,Compression,2,False
2022-12-26,Low Rising,Mild Up,Narrowing,Thin,Compression,False,0.0625,Quiet Rotation,4,Compression,3,False
2022-12-27,Low Stable,Unclassified,Narrowing,Thin,Compression,False,0.3,Quiet Rotation,5,Compression,4,False
2022-12-28,Low Stable,Mild Up,Narrowing,Thin,Compression,False,0.1125,Compression,5,,0,True
2022-12-29,Low Stable,Unclassified,Narrowing,Thin,Compression,False,0.3,Compression,6,,0,False
2022-12-30,Low Rising,Mild Up,Narrowing,Thin,Compression,False,0.0625,Compression,7,,0,False
2023-01-02,Low Rising,Mild Up,Narrowing,Thin,Compression,False,0.0625,Compression,8,,0,False
2023-01-03,Low Stable,Mild Up,Narrowing,Thin,Compression,False,0.1125,Compression,9,,0,False
2023-01-04,Low Rising,Flat,Narrow,Thin,Compression,True,0.0,Compression,10,,0,False
2023-01-05,Low Rising,Flat,Narrowing,Thin,Compression,True,0.0,Compression,11,,0,False
2023-01-06,Low Rising,Flat,Narrow,Thin,Compression,True,0.0,Compression,12,,0,False
2023-01-09,Low Rising,Flat,Narrowing,Thin,Compression,True,0.0,Compression,13,,0,False
2023-01-10,Low Rising,Flat,Narrowing,Thin,Compression,True,0.0,Compression,14,,0,False
2023-01-11,Low Rising,Flat,Narrow,Thin,Compression,True,0.0,Compression,15,,0,False
2023-01-12,Low Rising,Flat,Narrow,Thin,Compression,True,0.0,Compression,16,,0,False
2023-01-13,Low Stable,Flat,Narrow,Thin,Compression,False,0.05,Compression,17,,0,False
2023-01-16,Low Rising,Flat,Narrowing,Thin,Compression,True,0.0,Compression,18,,0,False
2023-01-17,Low Stable,Flat,Narrowing,Thin,Compression,False,0.05,Compression,19,,0,False
2023-01-18,Low Stable,Flat,Narrowing,Thin,Compression,False,0.05,Compression,20,,0,False
2023-01-19,Low Stable,Flat,Narrowing,Thin,Compression,False,0.05,Compression,21,,0,False
2023-01-20,Low Stable,Flat,Narrowing,Thin,Compression,False,0.05,Compression,22,,0,False
2023-01-23,Low Stable,Flat,Narrowing,Thin,Compression,False,0.05,Compression,23,,0,False
2023-01-24,Low Stable,Flat,Narrowing,Thin,Compression,False,0.05,Compression,24,,0,False
2023-01-25,Low Rising,Divergent,Narrowing,Thin,Compression,False,0.125,Compression,25,,0,False
2023-01-27,Low Rising,Mild Down,Narrowing,Foreign-Led,Melt-Up,False,0.125,Melt-Up,1,,0,True
2023-01-30,Low Rising,Flat,Narrowing,Foreign-Led,Melt-Up,False,0.0625,Melt-Up,2,,0,False
2023-01-31,Low Rising,Flat,Narrowing,Normal,Compression,False,0.05,Melt-Up,3,Compression,1,False
2023-02-01,Low Rising,Flat,Narrowing,Normal,Compression,False,0.05,Melt-Up,4,Compression,2,False
2023-02-02,Low Rising,Mild Down,Narrowing,Normal,Slow Bleed,False,0.1,Melt-Up,5,Slow Bleed,1,False
2023-02-03,Low Stable,Flat,Narrowing,Normal,Compression,False,0.1,Melt-Up,6,Compression,1,False
2023-02-06,Low Stable,Mild Down,Narrowing,Normal,Slow Bleed,False,0.15000000000000002,Melt-Up,7,Slow Bleed,1,False
2023-02-07,Low Stable,Mild Down,Narrowing,Normal,Slow Bleed,False,0.15000000000000002,Melt-Up,8,Slow Bleed,2,False
2023-02-08,Low Stable,Flat,Narrow,Normal,Compression,False,0.1,Melt-Up,9,Compression,1,False
2023-02-09,Low Stable,Flat,Narrowing,Normal,Compression,False,0.1,Melt-Up,10,Compression,2,False
2023-02-10,Low Stable,Divergent,Narrow,Normal,Compression,False,0.22499999999999998,Melt-Up,11,Compression,3,False
2023-02-13,Low Stable,Mild Down,Narrow,Normal,Compression,False,0.1625,Melt-Up,12,Compression,4,False
2023-02-14,Low Stable,Divergent,Narrow,Normal,Compression,False,0.22499999999999998,Compression,5,,0,True
2023-02-15,Low Stable,Divergent,Narrow,Normal,Compression,False,0.22499999999999998,Compression,6,,0,False
2023-02-16,Low Stable,Divergent,Narrow,Normal,Compression,False,0.22499999999999998,Compression,7,,0,False
2023-02-17,Low Stable,Flat,Narrow,Normal,Compression,False,0.1,Compression,8,,0,False
2023-02-20,Low Stable,Divergent,Narrow,Normal,Compression,False,0.22499999999999998,Compression,9,,0,False
2023-02-21,Low Stable,Flat,Narrow,Normal,Compression,False,0.1,Compression,10,,0,False
2023-02-22,Low Rising,Mild Down,Narrow,Normal,Compression,False,0.1125,Compression,11,,0,False
2023-02-23,Low Rising,Mild Down,Narrow,Normal,Compression,False,0.1125,Compression,12,,0,False
